NDVI,NDWI,.geo
0.8312770923641214,-0.7093059446000622,"{""type"":""Point"",""coordinates"":[79.2386010644668,17.083499559476227]}"
-0.2019002375296912,0.4760914760914761,"{""type"":""Point"",""coordinates"":[79.30536346204917,17.087221670623073]}"
0.6310713659477468,-0.5382834463370266,"{""type"":""Point"",""coordinates"":[79.28734553214096,16.998973220159282]}"
0.5876466954910439,-0.5925650557620817,"{""type"":""Point"",""coordinates"":[79.29232334496102,17.127850062944272]}"
0.8473037907100908,-0.7365119196988708,"{""type"":""Point"",""coordinates"":[79.19921821311313,17.001063018088843]}"
0.2247432529257224,-0.4500212074084547,"{""type"":""Point"",""coordinates"":[79.22259907121513,17.09811496042009]}"
0.821491645156908,-0.7088962528677033,"{""type"":""Point"",""coordinates"":[79.33521726624916,17.015937236209975]}"
0.7911181831332272,-0.6694081164891466,"{""type"":""Point"",""coordinates"":[79.2996170638182,17.12909130643999]}"
0.8042184964845862,-0.7500327868852459,"{""type"":""Point"",""coordinates"":[79.24519542983633,17.019403308258358]}"
0.8596866096866097,-0.7253303964757709,"{""type"":""Point"",""coordinates"":[79.34676653326248,17.06029787484773]}"
